rank,K_L,K_I,K_B,K_R,K_V,I_leak,slew_rate,score,mean_dt,median_dt,std_dt,p95_dt,p99_dt,gt_20m,gt_40m,gt_60m,pct_H9plus,pct_E,pct_B0,sawtooth,antistall_count,target_error,lag_amplitude,robustness,total_blocks
273,0.52,0.07,0.0,0.05,0.02,0.98,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
274,0.48,0.03,0.0,0.05,0.02,0.985,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
275,0.52,0.06,0.0,0.05,0.02,0.98,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
276,0.48,0.04,0.0,0.05,0.02,0.985,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
277,0.48,0.05,0.0,0.05,0.02,0.985,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
278,0.48,0.06,0.0,0.05,0.02,0.985,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
279,0.49,0.03,0.0,0.05,0.02,0.985,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
280,0.48,0.07,0.0,0.05,0.02,0.985,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
281,0.49,0.04,0.0,0.05,0.02,0.985,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
282,0.49,0.05,0.0,0.05,0.02,0.985,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
283,0.49,0.06,0.0,0.05,0.02,0.985,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
284,0.49,0.07,0.0,0.05,0.02,0.985,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
285,0.5,0.03,0.0,0.05,0.02,0.985,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
286,0.5,0.04,0.0,0.05,0.02,0.985,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
287,0.5,0.06,0.0,0.05,0.02,0.985,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
288,0.5,0.05,0.0,0.05,0.02,0.985,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
289,0.5,0.07,0.0,0.05,0.02,0.985,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
290,0.51,0.03,0.0,0.05,0.02,0.985,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
291,0.51,0.05,0.0,0.05,0.02,0.985,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
292,0.51,0.04,0.0,0.05,0.02,0.985,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
293,0.52,0.04,0.0,0.05,0.02,0.985,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
294,0.51,0.06,0.0,0.05,0.02,0.985,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
295,0.51,0.07,0.0,0.05,0.02,0.985,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
296,0.52,0.03,0.0,0.05,0.02,0.985,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
297,0.48,0.03,0.0,0.05,0.02,0.988,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
298,0.52,0.05,0.0,0.05,0.02,0.985,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
299,0.52,0.07,0.0,0.05,0.02,0.985,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
300,0.52,0.06,0.0,0.05,0.02,0.985,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
301,0.48,0.06,0.0,0.05,0.02,0.988,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
302,0.48,0.05,0.0,0.05,0.02,0.988,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
303,0.48,0.04,0.0,0.05,0.02,0.988,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
304,0.48,0.07,0.0,0.05,0.02,0.988,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
305,0.49,0.03,0.0,0.05,0.02,0.988,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
306,0.49,0.06,0.0,0.05,0.02,0.988,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
307,0.49,0.04,0.0,0.05,0.02,0.988,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
308,0.49,0.05,0.0,0.05,0.02,0.988,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
309,0.49,0.07,0.0,0.05,0.02,0.988,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
310,0.5,0.03,0.0,0.05,0.02,0.988,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
311,0.5,0.04,0.0,0.05,0.02,0.988,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
312,0.5,0.06,0.0,0.05,0.02,0.988,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
313,0.51,0.03,0.0,0.05,0.02,0.988,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
314,0.5,0.07,0.0,0.05,0.02,0.988,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
315,0.51,0.04,0.0,0.05,0.02,0.988,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
316,0.51,0.07,0.0,0.05,0.02,0.988,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
317,0.51,0.05,0.0,0.05,0.02,0.988,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
318,0.51,0.06,0.0,0.05,0.02,0.988,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
319,0.52,0.03,0.0,0.05,0.02,0.988,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
320,0.52,0.04,0.0,0.05,0.02,0.988,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
321,0.52,0.05,0.0,0.05,0.02,0.988,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
322,0.52,0.07,0.0,0.05,0.02,0.988,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
323,0.52,0.06,0.0,0.05,0.02,0.988,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
324,0.48,0.03,0.0,0.05,0.02,0.992,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
325,0.48,0.04,0.0,0.05,0.02,0.992,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
326,0.48,0.05,0.0,0.05,0.02,0.992,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
327,0.48,0.06,0.0,0.05,0.02,0.992,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
328,0.48,0.07,0.0,0.05,0.02,0.992,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
329,0.49,0.03,0.0,0.05,0.02,0.992,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
330,0.49,0.05,0.0,0.05,0.02,0.992,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
331,0.49,0.06,0.0,0.05,0.02,0.992,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
332,0.49,0.04,0.0,0.05,0.02,0.992,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
333,0.49,0.07,0.0,0.05,0.02,0.992,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
334,0.5,0.03,0.0,0.05,0.02,0.992,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
335,0.5,0.05,0.0,0.05,0.02,0.992,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
336,0.5,0.06,0.0,0.05,0.02,0.992,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
337,0.5,0.04,0.0,0.05,0.02,0.992,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
338,0.5,0.07,0.0,0.05,0.02,0.992,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
339,0.51,0.03,0.0,0.05,0.02,0.992,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
340,0.51,0.05,0.0,0.05,0.02,0.992,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
341,0.51,0.04,0.0,0.05,0.02,0.992,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
342,0.51,0.06,0.0,0.05,0.02,0.992,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
343,0.51,0.07,0.0,0.05,0.02,0.992,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
344,0.52,0.04,0.0,0.05,0.02,0.992,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
345,0.52,0.03,0.0,0.05,0.02,0.992,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
346,0.52,0.05,0.0,0.05,0.02,0.992,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
347,0.52,0.06,0.0,0.05,0.02,0.992,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
348,0.48,0.03,0.0,0.05,0.02,0.995,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
349,0.52,0.07,0.0,0.05,0.02,0.992,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
350,0.48,0.04,0.0,0.05,0.02,0.995,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
351,0.48,0.05,0.0,0.05,0.02,0.995,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
352,0.48,0.06,0.0,0.05,0.02,0.995,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
353,0.48,0.07,0.0,0.05,0.02,0.995,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
354,0.49,0.03,0.0,0.05,0.02,0.995,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
355,0.49,0.04,0.0,0.05,0.02,0.995,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
356,0.49,0.05,0.0,0.05,0.02,0.995,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
357,0.49,0.06,0.0,0.05,0.02,0.995,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
358,0.49,0.07,0.0,0.05,0.02,0.995,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
359,0.5,0.05,0.0,0.05,0.02,0.995,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
360,0.5,0.03,0.0,0.05,0.02,0.995,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
361,0.5,0.06,0.0,0.05,0.02,0.995,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
362,0.5,0.04,0.0,0.05,0.02,0.995,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
363,0.5,0.07,0.0,0.05,0.02,0.995,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
364,0.51,0.03,0.0,0.05,0.02,0.995,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
365,0.51,0.05,0.0,0.05,0.02,0.995,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
366,0.51,0.06,0.0,0.05,0.02,0.995,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
367,0.51,0.04,0.0,0.05,0.02,0.995,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
368,0.51,0.07,0.0,0.05,0.02,0.995,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
369,0.52,0.03,0.0,0.05,0.02,0.995,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
370,0.52,0.04,0.0,0.05,0.02,0.995,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
371,0.52,0.05,0.0,0.05,0.02,0.995,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
372,0.52,0.06,0.0,0.05,0.02,0.995,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
373,0.52,0.07,0.0,0.05,0.02,0.995,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
374,0.33,0.04,0.0,0.05,0.02,0.98,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
375,0.33,0.06,0.0,0.05,0.02,0.98,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
376,0.33,0.05,0.0,0.05,0.02,0.98,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
377,0.33,0.03,0.0,0.05,0.02,0.98,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
378,0.34,0.03,0.0,0.05,0.02,0.98,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
379,0.33,0.07,0.0,0.05,0.02,0.98,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
380,0.34,0.04,0.0,0.05,0.02,0.98,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
381,0.34,0.05,0.0,0.05,0.02,0.98,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
382,0.34,0.06,0.0,0.05,0.02,0.98,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
383,0.34,0.07,0.0,0.05,0.02,0.98,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
384,0.35,0.03,0.0,0.05,0.02,0.98,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
385,0.35,0.04,0.0,0.05,0.02,0.98,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
386,0.35,0.07,0.0,0.05,0.02,0.98,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
387,0.35,0.05,0.0,0.05,0.02,0.98,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
388,0.35,0.06,0.0,0.05,0.02,0.98,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
389,0.36,0.03,0.0,0.05,0.02,0.98,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
390,0.36,0.04,0.0,0.05,0.02,0.98,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
391,0.36,0.05,0.0,0.05,0.02,0.98,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
392,0.36,0.06,0.0,0.05,0.02,0.98,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
393,0.36,0.07,0.0,0.05,0.02,0.98,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
394,0.37,0.03,0.0,0.05,0.02,0.98,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
395,0.37,0.04,0.0,0.05,0.02,0.98,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
396,0.37,0.05,0.0,0.05,0.02,0.98,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
397,0.37,0.06,0.0,0.05,0.02,0.98,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
398,0.37,0.07,0.0,0.05,0.02,0.98,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
399,0.33,0.03,0.0,0.05,0.02,0.985,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
400,0.33,0.04,0.0,0.05,0.02,0.985,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
401,0.33,0.05,0.0,0.05,0.02,0.985,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
402,0.33,0.06,0.0,0.05,0.02,0.985,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
403,0.34,0.04,0.0,0.05,0.02,0.985,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
404,0.33,0.07,0.0,0.05,0.02,0.985,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
405,0.34,0.03,0.0,0.05,0.02,0.985,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
406,0.34,0.07,0.0,0.05,0.02,0.985,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
407,0.34,0.06,0.0,0.05,0.02,0.985,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
408,0.34,0.05,0.0,0.05,0.02,0.985,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
409,0.35,0.03,0.0,0.05,0.02,0.985,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
410,0.35,0.05,0.0,0.05,0.02,0.985,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
411,0.35,0.04,0.0,0.05,0.02,0.985,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
412,0.35,0.06,0.0,0.05,0.02,0.985,1,-10.2824,601.8533,385.05,729.8931,1875.6,3346,261.5,50.1,16,0.0,25.375,67.155,0,0,1.957,4.6033,1.4408,2000
